,TIME_PERIOD,FREQUENCY,INDICATOR,value,missing,anomaly
3903,2015-06-18,D,effective_federal_funds_rate,0.14,False,False
3904,2015-06-19,D,effective_federal_funds_rate,0.13,False,False
3905,2015-06-22,D,effective_federal_funds_rate,0.13,False,False
3906,2015-06-23,D,effective_federal_funds_rate,0.13,False,False
3907,2015-06-24,D,effective_federal_funds_rate,0.13,False,False
3908,2015-06-25,D,effective_federal_funds_rate,0.13,False,False
3909,2015-06-26,D,effective_federal_funds_rate,0.13,False,False
3910,2015-06-29,D,effective_federal_funds_rate,0.14,False,False
3911,2015-06-30,D,effective_federal_funds_rate,0.08,False,False
3912,2015-07-01,D,effective_federal_funds_rate,0.13,False,True
3913,2015-07-02,D,effective_federal_funds_rate,0.13,False,False
3914,2015-07-03,D,effective_federal_funds_rate,0.13,False,False
3915,2015-07-06,D,effective_federal_funds_rate,0.13,False,False
3916,2015-07-07,D,effective_federal_funds_rate,0.13,False,False
3917,2015-07-08,D,effective_federal_funds_rate,0.13,False,False
3918,2015-07-09,D,effective_federal_funds_rate,0.13,False,False
3919,2015-07-10,D,effective_federal_funds_rate,0.13,False,False
3920,2015-07-13,D,effective_federal_funds_rate,0.13,False,False
3921,2015-07-14,D,effective_federal_funds_rate,0.13,False,False
3922,2015-07-15,D,effective_federal_funds_rate,0.13,False,False
3923,2015-07-16,D,effective_federal_funds_rate,0.14,False,False
3924,2015-07-17,D,effective_federal_funds_rate,0.13,False,False
3925,2015-07-20,D,effective_federal_funds_rate,0.14,False,False
3926,2015-07-21,D,effective_federal_funds_rate,0.13,False,False
3927,2015-07-22,D,effective_federal_funds_rate,0.13,False,False
3928,2015-07-23,D,effective_federal_funds_rate,0.13,False,False
3929,2015-07-24,D,effective_federal_funds_rate,0.13,False,False
3930,2015-07-27,D,effective_federal_funds_rate,0.14,False,False
3931,2015-07-28,D,effective_federal_funds_rate,0.14,False,False
3932,2015-07-29,D,effective_federal_funds_rate,0.14,False,False
3933,2015-07-30,D,effective_federal_funds_rate,0.14,False,False
3934,2015-07-31,D,effective_federal_funds_rate,0.08,False,False
3935,2015-08-03,D,effective_federal_funds_rate,0.14,False,True
3936,2015-08-04,D,effective_federal_funds_rate,0.14,False,False
3937,2015-08-05,D,effective_federal_funds_rate,0.14,False,False
3938,2015-08-06,D,effective_federal_funds_rate,0.14,False,False
3939,2015-08-07,D,effective_federal_funds_rate,0.14,False,False
3940,2015-08-10,D,effective_federal_funds_rate,0.14,False,False
3941,2015-08-11,D,effective_federal_funds_rate,0.15,False,False
3942,2015-08-12,D,effective_federal_funds_rate,0.15,False,False
3943,2015-08-13,D,effective_federal_funds_rate,0.15,False,False
3944,2015-08-14,D,effective_federal_funds_rate,0.14,False,False
3945,2015-08-17,D,effective_federal_funds_rate,0.15,False,False
3946,2015-08-18,D,effective_federal_funds_rate,0.15,False,False
3947,2015-08-19,D,effective_federal_funds_rate,0.15,False,False
3948,2015-08-20,D,effective_federal_funds_rate,0.15,False,False
3949,2015-08-21,D,effective_federal_funds_rate,0.15,False,False
3950,2015-08-24,D,effective_federal_funds_rate,0.15,False,False
3951,2015-08-25,D,effective_federal_funds_rate,0.15,False,False
3952,2015-08-26,D,effective_federal_funds_rate,0.14,False,False
3953,2015-08-27,D,effective_federal_funds_rate,0.14,False,False
3954,2015-08-28,D,effective_federal_funds_rate,0.14,False,False
3955,2015-08-31,D,effective_federal_funds_rate,0.08,False,False
3956,2015-09-01,D,effective_federal_funds_rate,0.14,False,True
3957,2015-09-02,D,effective_federal_funds_rate,0.14,False,False
3958,2015-09-03,D,effective_federal_funds_rate,0.14,False,False
3959,2015-09-04,D,effective_federal_funds_rate,0.14,False,False
3960,2015-09-07,D,effective_federal_funds_rate,,True,True
3961,2015-09-08,D,effective_federal_funds_rate,0.14,False,False
3962,2015-09-09,D,effective_federal_funds_rate,0.14,False,False
3963,2015-09-10,D,effective_federal_funds_rate,0.14,False,False
3964,2015-09-11,D,effective_federal_funds_rate,0.14,False,False
3965,2015-09-14,D,effective_federal_funds_rate,0.14,False,False
3966,2015-09-15,D,effective_federal_funds_rate,0.14,False,False
3967,2015-09-16,D,effective_federal_funds_rate,0.14,False,False
3968,2015-09-17,D,effective_federal_funds_rate,0.14,False,False
3969,2015-09-18,D,effective_federal_funds_rate,0.14,False,False
3970,2015-09-21,D,effective_federal_funds_rate,0.14,False,False
3971,2015-09-22,D,effective_federal_funds_rate,0.14,False,False
3972,2015-09-23,D,effective_federal_funds_rate,0.14,False,False
3973,2015-09-24,D,effective_federal_funds_rate,0.14,False,False
3974,2015-09-25,D,effective_federal_funds_rate,0.13,False,False
3975,2015-09-28,D,effective_federal_funds_rate,0.13,False,False
3976,2015-09-29,D,effective_federal_funds_rate,0.13,False,False
3977,2015-09-30,D,effective_federal_funds_rate,0.07,False,False
3978,2015-10-01,D,effective_federal_funds_rate,0.13,False,True
3979,2015-10-02,D,effective_federal_funds_rate,0.13,False,False
3980,2015-10-05,D,effective_federal_funds_rate,0.13,False,False
3981,2015-10-06,D,effective_federal_funds_rate,0.13,False,False
3982,2015-10-07,D,effective_federal_funds_rate,0.13,False,False
3983,2015-10-08,D,effective_federal_funds_rate,0.13,False,False
3984,2015-10-09,D,effective_federal_funds_rate,0.13,False,False
3985,2015-10-12,D,effective_federal_funds_rate,,True,True
3986,2015-10-13,D,effective_federal_funds_rate,0.13,False,False
3987,2015-10-14,D,effective_federal_funds_rate,0.13,False,False
3988,2015-10-15,D,effective_federal_funds_rate,0.13,False,False
3989,2015-10-16,D,effective_federal_funds_rate,0.13,False,False
3990,2015-10-19,D,effective_federal_funds_rate,0.13,False,False
3991,2015-10-20,D,effective_federal_funds_rate,0.13,False,False
3992,2015-10-21,D,effective_federal_funds_rate,0.13,False,False
3993,2015-10-22,D,effective_federal_funds_rate,0.12,False,False
3994,2015-10-23,D,effective_federal_funds_rate,0.12,False,False
3995,2015-10-26,D,effective_federal_funds_rate,0.12,False,False
3996,2015-10-27,D,effective_federal_funds_rate,0.12,False,False
3997,2015-10-28,D,effective_federal_funds_rate,0.12,False,False
3998,2015-10-29,D,effective_federal_funds_rate,0.12,False,False
3999,2015-10-30,D,effective_federal_funds_rate,0.07,False,False
4000,2015-11-02,D,effective_federal_funds_rate,0.12,False,True
4001,2015-11-03,D,effective_federal_funds_rate,0.12,False,False
4002,2015-11-04,D,effective_federal_funds_rate,0.12,False,False
4003,2015-11-05,D,effective_federal_funds_rate,0.12,False,False
4004,2015-11-06,D,effective_federal_funds_rate,0.12,False,False
4005,2015-11-09,D,effective_federal_funds_rate,0.12,False,False
4006,2015-11-10,D,effective_federal_funds_rate,0.12,False,False
4007,2015-11-11,D,effective_federal_funds_rate,,True,True
4008,2015-11-12,D,effective_federal_funds_rate,0.12,False,False
4009,2015-11-13,D,effective_federal_funds_rate,0.12,False,False
4010,2015-11-16,D,effective_federal_funds_rate,0.13,False,False
4011,2015-11-17,D,effective_federal_funds_rate,0.13,False,False
4012,2015-11-18,D,effective_federal_funds_rate,0.12,False,False
4013,2015-11-19,D,effective_federal_funds_rate,0.12,False,False
4014,2015-11-20,D,effective_federal_funds_rate,0.12,False,False
4015,2015-11-23,D,effective_federal_funds_rate,0.12,False,False
4016,2015-11-24,D,effective_federal_funds_rate,0.12,False,False
4017,2015-11-25,D,effective_federal_funds_rate,0.12,False,False
4018,2015-11-26,D,effective_federal_funds_rate,,True,True
4019,2015-11-27,D,effective_federal_funds_rate,0.12,False,False
4020,2015-11-30,D,effective_federal_funds_rate,0.08,False,False
4021,2015-12-01,D,effective_federal_funds_rate,0.13,False,True
4022,2015-12-02,D,effective_federal_funds_rate,0.13,False,False
4023,2015-12-03,D,effective_federal_funds_rate,0.13,False,False
4024,2015-12-04,D,effective_federal_funds_rate,0.13,False,False
4025,2015-12-07,D,effective_federal_funds_rate,0.13,False,False
4026,2015-12-08,D,effective_federal_funds_rate,0.13,False,False
4027,2015-12-09,D,effective_federal_funds_rate,0.14,False,False
4028,2015-12-10,D,effective_federal_funds_rate,0.14,False,False
4029,2015-12-11,D,effective_federal_funds_rate,0.14,False,False
4030,2015-12-14,D,effective_federal_funds_rate,0.15,False,False
4031,2015-12-15,D,effective_federal_funds_rate,0.15,False,False
4032,2015-12-16,D,effective_federal_funds_rate,0.15,False,False
4033,2015-12-17,D,effective_federal_funds_rate,0.37,False,True
4034,2015-12-18,D,effective_federal_funds_rate,0.37,False,False
4035,2015-12-21,D,effective_federal_funds_rate,0.36,False,False
4036,2015-12-22,D,effective_federal_funds_rate,0.36,False,False
4037,2015-12-23,D,effective_federal_funds_rate,0.36,False,False
4038,2015-12-24,D,effective_federal_funds_rate,0.36,False,False
4039,2015-12-25,D,effective_federal_funds_rate,,True,True
4040,2015-12-28,D,effective_federal_funds_rate,0.36,False,False
4041,2015-12-29,D,effective_federal_funds_rate,0.36,False,False
4042,2015-12-30,D,effective_federal_funds_rate,0.35,False,False
4043,2015-12-31,D,effective_federal_funds_rate,0.2,False,False
4044,2016-01-01,D,effective_federal_funds_rate,,True,True
4045,2016-01-04,D,effective_federal_funds_rate,0.36,False,False
4046,2016-01-05,D,effective_federal_funds_rate,0.36,False,False
4047,2016-01-06,D,effective_federal_funds_rate,0.36,False,False
4048,2016-01-07,D,effective_federal_funds_rate,0.36,False,False
4049,2016-01-08,D,effective_federal_funds_rate,0.36,False,False
4050,2016-01-11,D,effective_federal_funds_rate,0.36,False,False
4051,2016-01-12,D,effective_federal_funds_rate,0.36,False,False
4052,2016-01-13,D,effective_federal_funds_rate,0.36,False,False
4053,2016-01-14,D,effective_federal_funds_rate,0.36,False,False
4054,2016-01-15,D,effective_federal_funds_rate,0.36,False,False
4055,2016-01-18,D,effective_federal_funds_rate,,True,True
4056,2016-01-19,D,effective_federal_funds_rate,0.36,False,False
4057,2016-01-20,D,effective_federal_funds_rate,0.37,False,False
4058,2016-01-21,D,effective_federal_funds_rate,0.37,False,False
4059,2016-01-22,D,effective_federal_funds_rate,0.38,False,False
4060,2016-01-25,D,effective_federal_funds_rate,0.38,False,False
4061,2016-01-26,D,effective_federal_funds_rate,0.38,False,False
4062,2016-01-27,D,effective_federal_funds_rate,0.38,False,False
4063,2016-01-28,D,effective_federal_funds_rate,0.38,False,False
4064,2016-01-29,D,effective_federal_funds_rate,0.29,False,False
4065,2016-02-01,D,effective_federal_funds_rate,0.38,False,False
4066,2016-02-02,D,effective_federal_funds_rate,0.38,False,False
4067,2016-02-03,D,effective_federal_funds_rate,0.38,False,False
4068,2016-02-04,D,effective_federal_funds_rate,0.38,False,False
4069,2016-02-05,D,effective_federal_funds_rate,0.38,False,False
4070,2016-02-08,D,effective_federal_funds_rate,0.38,False,False
4071,2016-02-09,D,effective_federal_funds_rate,0.38,False,False
4072,2016-02-10,D,effective_federal_funds_rate,0.38,False,False
4073,2016-02-11,D,effective_federal_funds_rate,0.38,False,False
4074,2016-02-12,D,effective_federal_funds_rate,0.38,False,False
4075,2016-02-15,D,effective_federal_funds_rate,,True,True
4076,2016-02-16,D,effective_federal_funds_rate,0.38,False,False
4077,2016-02-17,D,effective_federal_funds_rate,0.37,False,False
4078,2016-02-18,D,effective_federal_funds_rate,0.38,False,False
4079,2016-02-19,D,effective_federal_funds_rate,0.38,False,False
4080,2016-02-22,D,effective_federal_funds_rate,0.38,False,False
4081,2016-02-23,D,effective_federal_funds_rate,0.38,False,False
4082,2016-02-24,D,effective_federal_funds_rate,0.38,False,False
4083,2016-02-25,D,effective_federal_funds_rate,0.37,False,False
4084,2016-02-26,D,effective_federal_funds_rate,0.37,False,False
4085,2016-02-29,D,effective_federal_funds_rate,0.29,False,False
4086,2016-03-01,D,effective_federal_funds_rate,0.36,False,False
4087,2016-03-02,D,effective_federal_funds_rate,0.37,False,False
4088,2016-03-03,D,effective_federal_funds_rate,0.37,False,False
4089,2016-03-04,D,effective_federal_funds_rate,0.36,False,False
4090,2016-03-07,D,effective_federal_funds_rate,0.36,False,False
4091,2016-03-08,D,effective_federal_funds_rate,0.36,False,False
4092,2016-03-09,D,effective_federal_funds_rate,0.36,False,False
4093,2016-03-10,D,effective_federal_funds_rate,0.36,False,False
4094,2016-03-11,D,effective_federal_funds_rate,0.36,False,False
4095,2016-03-14,D,effective_federal_funds_rate,0.36,False,False
4096,2016-03-15,D,effective_federal_funds_rate,0.37,False,False
4097,2016-03-16,D,effective_federal_funds_rate,0.37,False,False
4098,2016-03-17,D,effective_federal_funds_rate,0.37,False,False
4099,2016-03-18,D,effective_federal_funds_rate,0.37,False,False
4100,2016-03-21,D,effective_federal_funds_rate,0.37,False,False
4101,2016-03-22,D,effective_federal_funds_rate,0.37,False,False
4102,2016-03-23,D,effective_federal_funds_rate,0.37,False,False
4103,2016-03-24,D,effective_federal_funds_rate,0.37,False,False
4104,2016-03-25,D,effective_federal_funds_rate,0.37,False,False
4105,2016-03-28,D,effective_federal_funds_rate,0.37,False,False
4106,2016-03-29,D,effective_federal_funds_rate,0.37,False,False
4107,2016-03-30,D,effective_federal_funds_rate,0.37,False,False
4108,2016-03-31,D,effective_federal_funds_rate,0.25,False,False
4109,2016-04-01,D,effective_federal_funds_rate,0.37,False,False
4110,2016-04-04,D,effective_federal_funds_rate,0.37,False,False
4111,2016-04-05,D,effective_federal_funds_rate,0.37,False,False
4112,2016-04-06,D,effective_federal_funds_rate,0.37,False,False
4113,2016-04-07,D,effective_federal_funds_rate,0.37,False,False
4114,2016-04-08,D,effective_federal_funds_rate,0.37,False,False
4115,2016-04-11,D,effective_federal_funds_rate,0.37,False,False
4116,2016-04-12,D,effective_federal_funds_rate,0.37,False,False
4117,2016-04-13,D,effective_federal_funds_rate,0.37,False,False
4118,2016-04-14,D,effective_federal_funds_rate,0.37,False,False
4119,2016-04-15,D,effective_federal_funds_rate,0.37,False,False
4120,2016-04-18,D,effective_federal_funds_rate,0.37,False,False
4121,2016-04-19,D,effective_federal_funds_rate,0.37,False,False
4122,2016-04-20,D,effective_federal_funds_rate,0.37,False,False
4123,2016-04-21,D,effective_federal_funds_rate,0.37,False,False
4124,2016-04-22,D,effective_federal_funds_rate,0.37,False,False
4125,2016-04-25,D,effective_federal_funds_rate,0.37,False,False
4126,2016-04-26,D,effective_federal_funds_rate,0.37,False,False
4127,2016-04-27,D,effective_federal_funds_rate,0.37,False,False
4128,2016-04-28,D,effective_federal_funds_rate,0.37,False,False
4129,2016-04-29,D,effective_federal_funds_rate,0.3,False,False
4130,2016-05-02,D,effective_federal_funds_rate,0.37,False,False
4131,2016-05-03,D,effective_federal_funds_rate,0.37,False,False
4132,2016-05-04,D,effective_federal_funds_rate,0.37,False,False
4133,2016-05-05,D,effective_federal_funds_rate,0.37,False,False
4134,2016-05-06,D,effective_federal_funds_rate,0.37,False,False
4135,2016-05-09,D,effective_federal_funds_rate,0.37,False,False
4136,2016-05-10,D,effective_federal_funds_rate,0.37,False,False
4137,2016-05-11,D,effective_federal_funds_rate,0.37,False,False
4138,2016-05-12,D,effective_federal_funds_rate,0.37,False,False
4139,2016-05-13,D,effective_federal_funds_rate,0.37,False,False
4140,2016-05-16,D,effective_federal_funds_rate,0.37,False,False
4141,2016-05-17,D,effective_federal_funds_rate,0.37,False,False
4142,2016-05-18,D,effective_federal_funds_rate,0.37,False,False
4143,2016-05-19,D,effective_federal_funds_rate,0.37,False,False
4144,2016-05-20,D,effective_federal_funds_rate,0.37,False,False
4145,2016-05-23,D,effective_federal_funds_rate,0.37,False,False
4146,2016-05-24,D,effective_federal_funds_rate,0.37,False,False
4147,2016-05-25,D,effective_federal_funds_rate,0.37,False,False
4148,2016-05-26,D,effective_federal_funds_rate,0.37,False,False
4149,2016-05-27,D,effective_federal_funds_rate,0.37,False,False
4150,2016-05-30,D,effective_federal_funds_rate,,True,True
4151,2016-05-31,D,effective_federal_funds_rate,0.29,False,False
4152,2016-06-01,D,effective_federal_funds_rate,0.37,False,False
4153,2016-06-02,D,effective_federal_funds_rate,0.37,False,False
4154,2016-06-03,D,effective_federal_funds_rate,0.37,False,False
4155,2016-06-06,D,effective_federal_funds_rate,0.37,False,False
4156,2016-06-07,D,effective_federal_funds_rate,0.37,False,False
4157,2016-06-08,D,effective_federal_funds_rate,0.37,False,False
4158,2016-06-09,D,effective_federal_funds_rate,0.37,False,False
4159,2016-06-10,D,effective_federal_funds_rate,0.37,False,False
4160,2016-06-13,D,effective_federal_funds_rate,0.37,False,False
4161,2016-06-14,D,effective_federal_funds_rate,0.37,False,False
4162,2016-06-15,D,effective_federal_funds_rate,0.37,False,False
4163,2016-06-16,D,effective_federal_funds_rate,0.38,False,False
4164,2016-06-17,D,effective_federal_funds_rate,0.38,False,False
4165,2016-06-20,D,effective_federal_funds_rate,0.38,False,False
4166,2016-06-21,D,effective_federal_funds_rate,0.38,False,False
4167,2016-06-22,D,effective_federal_funds_rate,0.38,False,False
4168,2016-06-23,D,effective_federal_funds_rate,0.39,False,False
4169,2016-06-24,D,effective_federal_funds_rate,0.4,False,False
4170,2016-06-27,D,effective_federal_funds_rate,0.41,False,False
4171,2016-06-28,D,effective_federal_funds_rate,0.41,False,False
